GoodsID,rDate,TotalQty,TotalAmt,year,month
10050,20240922,1.0,13.2,2024,12
10043,20240924,-2.0,-10.18,2024,12
10032,20240924,1.0,18.61,2024,12
10000,20240925,1.0,11.1,2024,12
10099,20240907,2.0,0.0,2024,12
10158,20240926,1.0,16.36,2024,12
10159,20240905,1.0,120.71,2024,12
10165,20240910,0.0,0.0,2024,12
10052,20240930,1.0,37.9,2024,12
10000,20240917,1.0,11.1,2024,12
10018,20240918,1.0,50.9,2024,12
10150,20240928,1.0,21.48,2024,12
10043,20240914,2.0,10.18,2024,12
10000,20240922,1.0,11.1,2024,12
10009,20241001,1.0,77.43,2024,12
10069,20240927,1.0,7.8,2024,12
10005,20240923,1.0,19.64,2024,12
10067,20240928,1.0,118.88,2024,12
10076,20240906,187.0,0.0,2024,12
10123,20240930,1.0,23.19,2024,12
10078,20240927,11.0,11.22,2024,12
10076,20240928,216.0,0.0,2024,12
10080,20240927,1.0,10.66,2024,12
10043,20240930,25.0,127.25,2024,12
10078,20240919,6.0,6.12,2024,12
10076,20240904,290.0,0.0,2024,12
10040,20240903,1.0,125.76,2024,12
10010,20240909,1.0,122.33,2024,12
10109,20240910,1.0,84.76,2024,12
10078,20240930,18.0,18.36,2024,12
10142,20240907,1.0,9.4,2024,12
10005,20240906,1.0,19.64,2024,12
10078,20240916,6.0,6.12,2024,12
10067,20240922,1.0,118.88,2024,12
10000,20240923,1.0,11.1,2024,12
10065,20240920,1.0,15.32,2024,12
10080,20240930,5.0,53.3,2024,12
10069,20240908,1.0,7.8,2024,12
10076,20240922,168.0,0.0,2024,12
10086,20241001,1.0,15.79,2024,12
10035,20240915,1.0,42.91,2024,12
10046,20240908,1.0,56.34,2024,12
10129,20240925,1.0,15.53,2024,12
10076,20240909,211.0,0.0,2024,12
10052,20240927,1.0,37.9,2024,12
10160,20240915,1.0,92.74,2024,12
10078,20240914,12.0,12.24,2024,12
10069,20240905,1.0,7.8,2024,12
10094,20240917,2.0,585.5,2024,12
10135,20240905,2.0,30.74,2024,12
10068,20240916,1.0,6.5,2024,12
10080,20240905,1.0,10.66,2024,12
10069,20240920,4.0,31.2,2024,12
10043,20240905,10.0,50.9,2024,12
10081,20240929,1.0,8.66,2024,12
10007,20240912,1.0,43.46,2024,12
10067,20240909,2.0,237.76,2024,12
10076,20240903,262.0,0.0,2024,12
10099,20240927,1.0,0.0,2024,12
10003,20240902,1.0,10.79,2024,12
10052,20240914,1.0,37.9,2024,12
10076,20240917,219.0,0.0,2024,12
10081,20240918,1.0,8.66,2024,12
10070,20240927,2.0,62.0,2024,12
10099,20240921,1.0,0.0,2024,12
10081,20240904,1.0,8.66,2024,12
10078,20240912,8.0,8.16,2024,12
10102,20240914,1.0,13.6,2024,12
10093,20240923,1.0,14.29,2024,12
10073,20240915,2.0,60.76,2024,12
10076,20240911,198.0,0.0,2024,12
10078,20240905,8.0,8.16,2024,12
10078,20240913,5.0,5.1,2024,12
10145,20240920,2.0,27.2,2024,12
10000,20240904,4.0,44.4,2024,12
10096,20240903,1.0,54.79,2024,12
10078,20240902,10.0,10.2,2024,12
10145,20240922,1.0,13.6,2024,12
10069,20240925,3.0,23.4,2024,12
10099,20240903,1.0,0.0,2024,12
10078,20240929,9.0,9.18,2024,12
10046,20240920,1.0,56.34,2024,12
10003,20240906,1.0,10.79,2024,12
10081,20240913,2.0,17.32,2024,12
10069,20241001,1.0,7.8,2024,12
10031,20240905,1.0,16.62,2024,12
10080,20240903,1.0,10.66,2024,12
10069,20240922,1.0,7.8,2024,12
10153,20240908,1.0,39.84,2024,12
10102,20240917,6.0,81.6,2024,12
10076,20240926,294.0,0.0,2024,12
10159,20240909,-1.0,-120.71,2024,12
10144,20240929,1.0,44.52,2024,12
10078,20240918,5.0,5.1,2024,12
10144,20240918,1.0,44.52,2024,12
10070,20240902,1.0,31.0,2024,12
10080,20240929,1.0,10.66,2024,12
10000,20240913,1.0,11.1,2024,12
10080,20240918,1.0,10.66,2024,12
10078,20240903,6.0,6.12,2024,12
10041,20240925,1.0,55.52,2024,12
10043,20240920,6.0,30.54,2024,12
10157,20240926,1.0,15.96,2024,12
10007,20240914,1.0,43.46,2024,12
10043,20241002,2.0,10.18,2024,12
10043,20241001,3.0,15.27,2024,12
10076,20240915,169.0,0.0,2024,12
10142,20240918,1.0,9.4,2024,12
10169,20240919,1.0,14.17,2024,12
10056,20240908,1.0,14.75,2024,12
10076,20240924,295.0,0.0,2024,12
10126,20240926,2.0,33.56,2024,12
10076,20240908,210.0,0.0,2024,12
10076,20240921,232.0,0.0,2024,12
10122,20240905,1.0,6.67,2024,12
10050,20240912,1.0,13.2,2024,12
10069,20240903,3.0,23.4,2024,12
10009,20240920,1.0,77.43,2024,12
10002,20241002,1.0,13.72,2024,12
10000,20240912,6.0,66.6,2024,12
10110,20240926,1.0,20.63,2024,12
10078,20240925,5.0,5.1,2024,12
10109,20240913,1.0,84.76,2024,12
10078,20240920,9.0,9.18,2024,12
10171,20240920,2.0,36.22,2024,12
10007,20240913,1.0,43.46,2024,12
10116,20240922,2.0,44.14,2024,12
10043,20240917,1.0,5.09,2024,12
10054,20240925,1.0,10.82,2024,12
10067,20240910,1.0,118.88,2024,12
10076,20240923,239.0,0.0,2024,12
10076,20240910,180.0,0.0,2024,12
10099,20240906,1.0,0.0,2024,12
10010,20240928,1.0,122.33,2024,12
10078,20241002,4.0,4.08,2024,12
10000,20240928,13.0,144.3,2024,12
10078,20241001,10.0,10.2,2024,12
10081,20240911,1.0,8.66,2024,12
10035,20241012,2.0,85.82,2025,1
10078,20241014,10.0,10.2,2025,1
10076,20241006,188.0,0.0,2025,1
10009,20241007,1.0,77.43,2025,1
10057,20241016,1.0,12.33,2025,1
10142,20241009,1.0,9.4,2025,1
10076,20241023,326.0,0.0,2025,1
10160,20241003,1.0,92.74,2025,1
10110,20241029,1.0,20.63,2025,1
10167,20241024,1.0,55.04,2025,1
10116,20241029,1.0,22.07,2025,1
10113,20241005,1.0,12.38,2025,1
10154,20241011,1.0,23.62,2025,1
10069,20241010,1.0,7.8,2025,1
10076,20241018,344.0,0.0,2025,1
10046,20241005,1.0,56.34,2025,1
10076,20241022,286.0,0.0,2025,1
10110,20241022,2.0,41.26,2025,1
10069,20241028,1.0,7.8,2025,1
10054,20241004,1.0,10.82,2025,1
10109,20241012,1.0,84.76,2025,1
10069,20241015,2.0,15.6,2025,1
10124,20241005,6.0,68.58,2025,1
10078,20241004,7.0,7.14,2025,1
10000,20241011,6.0,66.6,2025,1
10154,20241027,1.0,23.62,2025,1
10168,20241013,1.0,138.1,2025,1
10010,20241011,1.0,122.33,2025,1
10113,20241015,1.0,12.38,2025,1
10000,20241006,2.0,22.2,2025,1
10076,20241021,310.0,0.0,2025,1
10125,20241022,1.0,27.93,2025,1
10124,20241028,1.0,11.43,2025,1
10175,20241028,2.0,106.34,2025,1
10151,20241003,1.0,68.35,2025,1
10056,20241021,2.0,29.5,2025,1
10076,20241016,301.0,0.0,2025,1
10160,20241006,1.0,92.74,2025,1
10097,20241003,1.0,132.77,2025,1
10061,20241027,2.0,35.58,2025,1
10002,20241007,1.0,13.72,2025,1
10076,20241011,202.0,0.0,2025,1
10171,20241005,1.0,18.11,2025,1
10070,20241017,1.0,31.0,2025,1
10095,20241029,2.0,61.02,2025,1
10005,20241008,1.0,19.64,2025,1
10076,20241029,448.0,0.0,2025,1
10105,20241029,1.0,29.34,2025,1
10000,20241016,9.0,99.9,2025,1
10056,20241018,3.0,44.25,2025,1
10009,20241025,1.0,77.43,2025,1
10081,20241027,1.0,8.66,2025,1
10144,20241027,1.0,44.52,2025,1
10167,20241018,2.0,110.08,2025,1
10109,20241030,1.0,84.76,2025,1
10170,20241030,4.0,47.64,2025,1
10067,20241011,1.0,118.88,2025,1
10056,20241008,2.0,29.5,2025,1
10150,20241027,1.0,21.48,2025,1
10052,20241010,1.0,37.9,2025,1
10061,20241006,2.0,35.58,2025,1
10078,20241007,5.0,5.1,2025,1
10101,20241006,1.0,80.99,2025,1
10000,20241023,2.0,22.2,2025,1
10137,20241024,1.0,137.02,2025,1
10097,20241018,1.0,132.77,2025,1
10031,20241025,1.0,16.62,2025,1
10168,20241029,15.0,2071.5,2025,1
10078,20241025,13.0,13.26,2025,1
10078,20241017,9.0,9.18,2025,1
10000,20241027,2.0,22.2,2025,1
10000,20241008,1.0,11.1,2025,1
10069,20241014,5.0,39.0,2025,1
10115,20241017,2.0,45.7,2025,1
10074,20241014,1.0,35.4,2025,1
10041,20241023,1.0,55.52,2025,1
10176,20241028,5.0,282.45,2025,1
10040,20241029,1.0,125.76,2025,1
10171,20241012,1.0,18.11,2025,1
10043,20241028,12.0,61.08,2025,1
10078,20241005,6.0,6.12,2025,1
10002,20241026,2.0,27.44,2025,1
10095,20241024,1.0,30.51,2025,1
10076,20241024,350.0,0.0,2025,1
10081,20241017,1.0,8.66,2025,1
10056,20241013,2.0,29.5,2025,1
10078,20241028,32.0,32.64,2025,1
10069,20241016,6.0,46.8,2025,1
10076,20241013,182.0,0.0,2025,1
10076,20241003,252.0,0.0,2025,1
10069,20241023,5.0,39.0,2025,1
10046,20241028,1.0,56.34,2025,1
10145,20241005,1.0,13.6,2025,1
10005,20241013,1.0,19.64,2025,1
10079,20241022,1.0,32.29,2025,1
10002,20241012,1.0,13.72,2025,1
10000,20241019,1.0,11.1,2025,1
10078,20241020,14.0,14.28,2025,1
10064,20241012,1.0,15.81,2025,1
10176,20241026,1.0,56.49,2025,1
10097,20241022,1.0,132.77,2025,1
10098,20241003,1.0,190.62,2025,1
10137,20241019,1.0,137.02,2025,1
10078,20241026,21.0,21.42,2025,1
10057,20241009,1.0,12.33,2025,1
10078,20241012,9.0,9.18,2025,1
10153,20241018,1.0,39.84,2025,1
10078,20241010,14.0,14.28,2025,1
10120,20241007,4.0,78.56,2025,1
10001,20241021,1.0,38.05,2025,1
10122,20241010,2.0,13.34,2025,1
10110,20241023,3.0,61.89,2025,1
10167,20241013,1.0,55.04,2025,1
10076,20241019,289.0,0.0,2025,1
10076,20241027,319.0,0.0,2025,1
10076,20241008,222.0,0.0,2025,1
10076,20241009,251.0,0.0,2025,1
10065,20241018,5.0,76.6,2025,1
10116,20241018,1.0,22.07,2025,1
10052,20241026,2.0,75.8,2025,1
10110,20241008,3.0,61.89,2025,1
10069,20241029,6.0,46.8,2025,1
10169,20241010,1.0,14.17,2025,1
10170,20241025,1.0,11.91,2025,1
10069,20241021,1.0,7.8,2025,1
10150,20241009,2.0,42.96,2025,1
10005,20241019,1.0,19.64,2025,1
10154,20241009,1.0,23.62,2025,1
10078,20241015,11.0,11.22,2025,1
10076,20241030,442.0,0.0,2025,1
10032,20241021,1.0,18.61,2025,1
10151,20241022,1.0,68.35,2025,1
10032,20241015,1.0,18.61,2025,1
10010,20241013,1.0,122.33,2025,1
10057,20241024,1.0,12.33,2025,1
10002,20241004,1.0,13.72,2025,1
10085,20241015,1.0,54.34,2025,1
10143,20241009,1.0,21.6,2025,1
10131,20241011,1.0,16.38,2025,1
10008,20241016,1.0,109.81,2025,1
10041,20241005,1.0,55.52,2025,1
10057,20241022,1.0,12.33,2025,1
10032,20241005,3.0,55.83,2025,1
10061,20241003,1.0,17.79,2025,1
10067,20241030,1.0,118.88,2025,1
10078,20241011,10.0,10.2,2025,1
10176,20241029,5.0,282.45,2025,1
10003,20241012,1.0,10.79,2025,1
10043,20241029,14.0,71.26,2025,1
10078,20241006,9.0,9.18,2025,1
10076,20241014,341.0,0.0,2025,1
10078,20241018,13.0,13.26,2025,1
10031,20241023,1.0,16.62,2025,1
10074,20241028,2.0,70.8,2025,1
10078,20241029,23.0,23.46,2025,1
10171,20241027,2.0,36.22,2025,1
10032,20241027,1.0,18.61,2025,1
10076,20241004,294.0,0.0,2025,1
10078,20241008,13.0,13.26,2025,1
10163,20241025,2.0,79.86,2025,1
10078,20241021,20.0,20.4,2025,1
10056,20241004,8.0,118.0,2025,1
10115,20241008,2.0,45.7,2025,1
10095,20241030,1.0,30.51,2025,1
10060,20241015,1.0,84.32,2025,1
10115,20241021,2.0,45.7,2025,1
10078,20241016,13.0,13.26,2025,1
10096,20241027,2.0,109.58,2025,1
10092,20241030,8.0,46.96,2025,1
10101,20241005,1.0,80.99,2025,1
10110,20241030,1.0,20.63,2025,1
10171,20241021,1.0,18.11,2025,1
10069,20241003,4.0,31.2,2025,1
10094,20241019,1.0,292.75,2025,1
10061,20241014,1.0,17.79,2025,1
10109,20241028,1.0,84.76,2025,1
10110,20241025,1.0,20.63,2025,1
10142,20241028,1.0,9.4,2025,1
10170,20241029,3.0,35.73,2025,1
10135,20241021,2.0,30.74,2025,1
10168,20241015,1.0,138.1,2025,1
10069,20241013,4.0,31.2,2025,1
10046,20241018,1.0,56.34,2025,1
10054,20241011,1.0,10.82,2025,1
10074,20241010,1.0,35.4,2025,1
10041,20241029,1.0,55.52,2025,1
10057,20241004,1.0,12.33,2025,1
10076,20241017,329.0,0.0,2025,1
10032,20241012,1.0,18.61,2025,1
10171,20241029,1.0,18.11,2025,1
10093,20241023,1.0,14.29,2025,1
10078,20241023,14.0,14.28,2025,1
10116,20241024,1.0,22.07,2025,1
10135,20241012,2.0,30.74,2025,1
10159,20241005,1.0,120.71,2025,1
10057,20241025,1.0,12.33,2025,1
10143,20241010,2.0,43.2,2025,1
10160,20241007,1.0,92.74,2025,1
10003,20241009,2.0,21.58,2025,1
10059,20241025,1.0,15.22,2025,1
10122,20241028,1.0,6.67,2025,1
10084,20241020,2.0,79.3,2025,1
10085,20241013,0.0,0.0,2025,1
10007,20241005,1.0,43.46,2025,1
10170,20241026,2.0,23.82,2025,1
10076,20241007,221.0,0.0,2025,1
10154,20241020,1.0,23.62,2025,1
10069,20241027,5.0,39.0,2025,1
10164,20241007,1.0,16.35,2025,1
10065,20241030,1.0,15.32,2025,1
10069,20241008,3.0,23.4,2025,1
10069,20241009,1.0,7.8,2025,1
10046,20241027,1.0,56.34,2025,1
10076,20241025,381.0,0.0,2025,1
10043,20241016,4.0,20.36,2025,1
10170,20241028,3.0,35.73,2025,1
10102,20241012,1.0,13.6,2025,1
10172,20241021,1.0,11.73,2025,1
10167,20241029,1.0,55.04,2025,1
10076,20241012,265.0,0.0,2025,1
10056,20241005,2.0,29.5,2025,1
10076,20241028,333.0,0.0,2025,1
10109,20241021,1.0,84.76,2025,1
10092,20241012,2.0,11.74,2025,1
10074,20241018,1.0,35.4,2025,1
10041,20241017,1.0,55.52,2025,1
10070,20241024,1.0,31.0,2025,1
10078,20241013,11.0,11.22,2025,1
10078,20241024,6.0,6.12,2025,1
10043,20241019,4.0,20.36,2025,1
10032,20241009,1.0,18.61,2025,1
10003,20241022,1.0,10.79,2025,1
10001,20241025,2.0,76.1,2025,1
10080,20241009,1.0,10.66,2025,1
10003,20241004,1.0,10.79,2025,1
10078,20241003,6.0,6.12,2025,1
10005,20241026,1.0,19.64,2025,1
10067,20241028,1.0,118.88,2025,1
10032,20241007,1.0,18.61,2025,1
10054,20241007,4.0,43.28,2025,1
10109,20241011,1.0,84.76,2025,1
10052,20241017,1.0,37.9,2025,1
10176,20241030,5.0,282.45,2025,1
10002,20241027,1.0,13.72,2025,1
10061,20241028,1.0,17.79,2025,1
10076,20241015,271.0,0.0,2025,1
10032,20241025,1.0,18.61,2025,1
10110,20241015,1.0,20.63,2025,1
10095,20241026,1.0,30.51,2025,1
10116,20241015,1.0,22.07,2025,1
10076,20241026,316.0,0.0,2025,1
10076,20241020,281.0,0.0,2025,1
10076,20241010,226.0,0.0,2025,1
10173,20241020,1.0,79.86,2025,1
10046,20241007,2.0,112.68,2025,1
10069,20241030,2.0,15.6,2025,1
10076,20241005,241.0,0.0,2025,1
10166,20241010,1.0,20.37,2025,1
10170,20241027,6.0,71.46,2025,1
10000,20241015,2.0,22.2,2025,1
10059,20241015,1.0,15.22,2025,1
10150,20241005,2.0,42.96,2025,1
10011,20241028,1.0,30.44,2025,1
10106,20241021,2.0,54.86,2025,1
10056,20241028,2.0,29.5,2025,1
10092,20241014,1.0,5.87,2025,1
10078,20241019,20.0,20.4,2025,1
10043,20241024,4.0,20.36,2025,1
10061,20241021,1.0,17.79,2025,1
10122,20241006,1.0,6.67,2025,1
10176,20241027,3.0,169.47,2025,1
10054,20241013,2.0,21.64,2025,1
10000,20241026,9.0,99.9,2025,1
10160,20241014,1.0,92.74,2025,1
10078,20241027,17.0,17.34,2025,1
10078,20241009,6.0,6.12,2025,1
10078,20241022,12.0,12.24,2025,1
10027,20241022,1.0,138.16,2025,1
10064,20241008,1.0,15.81,2025,1
10120,20241029,1.0,19.64,2025,1
10113,20241003,1.0,12.38,2025,1
10057,20241028,2.0,24.66,2025,1
10054,20241030,1.0,10.82,2025,1
10081,20241026,5.0,43.3,2025,1
10096,20241022,1.0,54.79,2025,1
10093,20241021,1.0,14.29,2025,1
10018,20241014,1.0,50.9,2025,1
10159,20241004,1.0,120.71,2025,1
10078,20241030,15.0,15.3,2025,1
10109,20241029,1.0,84.76,2025,1
10081,20241011,1.0,8.66,2025,1
10142,20241029,2.0,18.8,2025,1
10005,20241015,1.0,19.64,2025,1
10018,20241129,1.0,50.9,2025,2
10057,20241107,1.0,12.33,2025,2
10131,20241127,1.0,16.38,2025,2
10166,20241130,1.0,20.37,2025,2
10038,20241115,1.0,114.02,2025,2
10040,20241110,1.0,125.76,2025,2
10054,20241105,1.0,10.82,2025,2
10076,20241117,153.0,0.0,2025,2
10109,20241128,1.0,84.76,2025,2
10141,20241104,1.0,148.45,2025,2
10000,20241109,7.0,77.7,2025,2
10126,20241126,1.0,16.78,2025,2
10076,20241124,158.0,0.0,2025,2
10095,20241107,2.0,61.02,2025,2
10076,20241107,249.0,0.0,2025,2
10011,20241107,1.0,30.44,2025,2
10126,20241117,5.0,83.9,2025,2
10069,20241127,1.0,7.8,2025,2
10078,20241118,3.0,3.06,2025,2
10163,20241130,3.0,119.79,2025,2
10150,20241104,1.0,21.48,2025,2
10076,20241126,191.0,0.0,2025,2
10078,20241112,7.0,7.14,2025,2
10054,20241108,3.0,32.46,2025,2
10060,20241109,1.0,84.32,2025,2
10164,20241126,1.0,16.35,2025,2
10056,20241126,1.0,14.75,2025,2
10097,20241120,1.0,132.77,2025,2
10097,20241116,1.0,132.77,2025,2
10064,20241108,1.0,15.81,2025,2
10038,20241120,1.0,114.02,2025,2
10067,20241109,1.0,118.88,2025,2
10102,20241121,2.0,27.2,2025,2
10126,20241129,1.0,16.78,2025,2
10113,20241130,1.0,12.38,2025,2
10043,20241111,2.0,10.18,2025,2
10076,20241120,237.0,0.0,2025,2
10078,20241115,12.0,12.24,2025,2
10076,20241110,174.0,0.0,2025,2
10145,20241113,5.0,68.0,2025,2
10078,20241105,10.0,10.2,2025,2
10124,20241113,1.0,11.43,2025,2
10092,20241110,4.0,23.48,2025,2
10153,20241113,1.0,39.84,2025,2
10032,20241121,1.0,18.61,2025,2
10038,20241111,1.0,114.02,2025,2
10081,20241116,1.0,8.66,2025,2
10076,20241109,188.0,0.0,2025,2
10088,20241121,1.0,13.83,2025,2
10144,20241119,0.0,0.0,2025,2
10069,20241129,3.0,23.4,2025,2
10056,20241119,3.0,44.25,2025,2
10131,20241130,1.0,16.38,2025,2
10076,20241119,222.0,0.0,2025,2
10078,20241108,4.0,4.08,2025,2
10135,20241106,1.0,15.37,2025,2
10078,20241125,8.0,8.16,2025,2
10000,20241123,6.0,66.6,2025,2
10078,20241130,8.0,8.16,2025,2
10090,20241129,1.0,30.56,2025,2
10109,20241107,2.0,169.52,2025,2
10078,20241106,7.0,7.14,2025,2
10142,20241107,3.0,28.2,2025,2
10076,20241127,207.0,0.0,2025,2
10076,20241122,166.0,0.0,2025,2
10078,20241121,8.0,8.16,2025,2
10078,20241111,16.0,16.32,2025,2
10097,20241109,1.0,132.77,2025,2
10078,20241116,8.0,8.16,2025,2
10094,20241108,1.0,292.75,2025,2
10159,20241122,1.0,120.71,2025,2
10065,20241118,1.0,15.32,2025,2
10095,20241104,3.0,91.53,2025,2
10076,20241104,211.0,0.0,2025,2
10078,20241128,4.0,4.08,2025,2
10061,20241110,1.0,17.79,2025,2
10067,20241122,1.0,118.88,2025,2
10166,20241129,2.0,40.74,2025,2
10000,20241110,1.0,11.1,2025,2
10081,20241109,1.0,8.66,2025,2
10008,20241130,1.0,109.81,2025,2
10069,20241124,1.0,7.8,2025,2
10153,20241127,1.0,39.84,2025,2
10035,20241125,2.0,85.82,2025,2
10169,20241116,1.0,14.17,2025,2
10000,20241122,2.0,22.2,2025,2
10057,20241120,1.0,12.33,2025,2
10076,20241114,144.0,0.0,2025,2
10159,20241107,1.0,120.71,2025,2
10010,20241120,1.0,122.33,2025,2
10000,20241120,2.0,22.2,2025,2
10081,20241119,2.0,17.32,2025,2
10150,20241126,1.0,21.48,2025,2
10069,20241120,5.0,39.0,2025,2
10000,20241107,3.0,33.3,2025,2
10081,20241117,1.0,8.66,2025,2
10151,20241109,1.0,68.35,2025,2
10165,20241116,1.0,55.95,2025,2
10000,20241114,4.0,44.4,2025,2
10105,20241122,1.0,29.34,2025,2
10113,20241115,1.0,12.38,2025,2
10051,20241123,1.0,21.68,2025,2
10056,20241122,4.0,59.0,2025,2
10076,20241129,212.0,0.0,2025,2
10000,20241117,11.0,122.1,2025,2
10056,20241129,1.0,14.75,2025,2
10078,20241113,12.0,12.24,2025,2
10086,20241116,1.0,15.79,2025,2
10035,20241109,1.0,42.91,2025,2
10093,20241104,1.0,14.29,2025,2
10070,20241103,1.0,31.0,2025,2
10095,20241119,1.0,30.51,2025,2
10018,20241127,1.0,50.9,2025,2
10003,20241118,2.0,21.58,2025,2
10003,20241108,1.0,10.79,2025,2
10078,20241103,6.0,6.12,2025,2
10076,20241112,211.0,0.0,2025,2
10005,20241118,1.0,19.64,2025,2
10179,20241127,1.0,24.19,2025,2
10051,20241127,1.0,21.68,2025,2
10078,20241117,8.0,8.16,2025,2
10003,20241106,1.0,10.79,2025,2
10065,20241106,1.0,15.32,2025,2
10010,20241118,1.0,122.33,2025,2
10002,20241126,1.0,13.72,2025,2
10000,20241118,1.0,11.1,2025,2
10062,20241121,1.0,223.69,2025,2
10150,20241105,1.0,21.48,2025,2
10061,20241103,1.0,17.79,2025,2
10150,20241127,2.0,42.96,2025,2
10102,20241122,1.0,13.6,2025,2
10078,20241124,7.0,7.14,2025,2
10051,20241103,1.0,21.68,2025,2
10078,20241107,7.0,7.14,2025,2
10163,20241125,1.0,39.93,2025,2
10038,20241119,1.0,114.02,2025,2
10166,20241107,2.0,40.74,2025,2
10125,20241112,1.0,27.93,2025,2
10163,20241106,-3.0,-119.79,2025,2
10163,20241119,1.0,39.93,2025,2
10080,20241126,1.0,10.66,2025,2
10061,20241115,1.0,17.79,2025,2
10078,20241126,11.0,11.22,2025,2
10078,20241120,3.0,3.06,2025,2
10069,20241116,2.0,15.6,2025,2
10076,20241105,246.0,0.0,2025,2
10160,20241112,1.0,92.74,2025,2
10076,20241115,319.0,0.0,2025,2
10078,20241110,8.0,8.16,2025,2
10043,20241124,3.0,15.27,2025,2
10000,20241125,1.0,11.1,2025,2
10076,20241123,171.0,0.0,2025,2
10161,20241110,1.0,302.1,2025,2
10005,20241108,1.0,19.64,2025,2
10095,20241115,1.0,30.51,2025,2
10004,20241114,1.0,8.38,2025,2
10110,20241104,1.0,20.63,2025,2
10172,20241126,1.0,11.73,2025,2
10076,20241118,187.0,0.0,2025,2
10078,20241119,7.0,7.14,2025,2
10076,20241108,183.0,0.0,2025,2
10078,20241109,8.0,8.16,2025,2
10102,20241128,1.0,13.6,2025,2
10097,20241121,1.0,132.77,2025,2
10168,20241111,1.0,138.1,2025,2
10144,20241113,2.0,89.04,2025,2
10076,20241106,245.0,0.0,2025,2
10054,20241110,1.0,10.82,2025,2
10069,20241126,2.0,15.6,2025,2
10076,20241111,222.0,0.0,2025,2
10154,20241130,1.0,23.62,2025,2
10043,20241122,4.0,20.36,2025,2
10007,20241108,2.0,86.92,2025,2
10054,20241120,1.0,10.82,2025,2
10078,20241127,5.0,5.1,2025,2
10076,20241121,172.0,0.0,2025,2
10011,20241121,1.0,30.44,2025,2
10165,20241122,1.0,55.95,2025,2
10043,20241123,1.0,5.09,2025,2
10159,20241111,1.0,120.71,2025,2
10003,20241107,1.0,10.79,2025,2
10163,20241103,1.0,39.93,2025,2
10059,20241125,1.0,15.22,2025,2
10076,20241116,159.0,0.0,2025,2
10076,20241128,139.0,0.0,2025,2
10078,20241123,7.0,7.14,2025,2
10043,20241104,2.0,10.18,2025,2
10057,20241121,1.0,12.33,2025,2
10057,20241111,1.0,12.33,2025,2
10164,20241104,1.0,16.35,2025,2
10069,20241117,3.0,23.4,2025,2
10080,20241104,1.0,10.66,2025,2
10168,20241106,1.0,138.1,2025,2
10078,20241114,6.0,6.12,2025,2
10078,20241104,12.0,12.24,2025,2
10069,20241112,1.0,7.8,2025,2
10135,20241114,1.0,15.37,2025,2
10168,20241118,1.0,138.1,2025,2
10069,20241104,1.0,7.8,2025,2
10076,20241130,223.0,0.0,2025,2
10003,20241112,4.0,43.16,2025,2
10153,20241104,1.0,39.84,2025,2
10159,20241118,1.0,120.71,2025,2
10001,20241104,1.0,38.05,2025,2
10074,20241110,1.0,35.4,2025,2
10001,20241112,1.0,38.05,2025,2
10067,20241113,1.0,118.88,2025,2
10078,20241122,6.0,6.12,2025,2
10163,20241104,3.0,119.79,2025,2
10095,20241128,1.0,30.51,2025,2
10052,20241117,1.0,37.9,2025,2
10078,20241129,3.0,3.06,2025,2
10096,20241122,1.0,54.79,2025,2
10014,20241112,2.0,35.18,2025,2
10093,20241129,1.0,14.29,2025,2
10076,20241113,263.0,0.0,2025,2
10076,20241103,219.0,0.0,2025,2
10043,20241126,4.0,20.36,2025,2
10113,20241104,2.0,24.76,2025,2
10076,20241125,152.0,0.0,2025,2
10095,20241113,1.0,30.51,2025,2
10102,20241104,1.0,13.6,2025,2
10057,20241202,2.0,24.66,2025,3
10144,20241217,1.0,44.52,2025,3
10027,20241204,2.0,276.32,2025,3
10052,20241219,1.0,37.9,2025,3
10010,20241230,1.0,122.33,2025,3
10069,20241211,2.0,15.6,2025,3
10081,20241202,1.0,8.66,2025,3
10069,20241201,1.0,7.8,2025,3
10150,20241210,1.0,21.48,2025,3
10078,20241219,9.0,9.18,2025,3
10004,20241227,1.0,8.38,2025,3
10054,20241203,2.0,21.64,2025,3
10102,20241214,1.0,13.6,2025,3
10163,20241220,2.0,79.86,2025,3
10169,20241213,3.0,42.51,2025,3
10054,20241225,1.0,10.82,2025,3
10076,20241230,142.0,0.0,2025,3
10026,20241205,1.0,175.63,2025,3
10078,20241203,5.0,5.1,2025,3
10062,20241224,1.0,223.69,2025,3
10160,20241216,1.0,92.74,2025,3
10150,20241224,1.0,21.48,2025,3
10061,20241212,1.0,17.79,2025,3
10057,20241216,1.0,12.33,2025,3
10078,20241208,4.0,4.08,2025,3
10011,20241230,1.0,30.44,2025,3
10043,20241204,2.0,10.18,2025,3
10078,20241221,7.0,7.14,2025,3
10076,20241205,199.0,0.0,2025,3
10078,20241213,2.0,2.04,2025,3
10031,20241218,2.0,33.24,2025,3
10126,20241211,1.0,16.78,2025,3
10078,20241218,6.0,6.12,2025,3
10097,20241224,1.0,132.77,2025,3
10010,20241210,1.0,122.33,2025,3
10043,20241218,4.0,20.36,2025,3
10076,20241212,223.0,0.0,2025,3
10131,20241218,1.0,16.38,2025,3
10076,20241206,131.0,0.0,2025,3
10145,20241220,2.0,27.2,2025,3
10076,20241227,162.0,0.0,2025,3
10096,20241201,1.0,54.79,2025,3
10168,20241229,1.0,138.1,2025,3
10076,20241202,251.0,0.0,2025,3
10056,20241227,2.0,29.5,2025,3
